timestamp(ms),ECG_comp,Detetcted R wave,ECG_amp,
"1742240423.909",,,"2.27",
"1742240423.911","0",,,
"1742240423.912",,"0",,
"1742240423.914",,,"2.29",
"1742240423.916","0",,,
"1742240423.917",,"0",,
"1742240423.919",,,"2.31",
"1742240423.921","0",,,
"1742240423.922",,"0",,
"1742240423.924",,,"2.31",
"1742240423.926","0",,,
"1742240423.928",,"0",,
"1742240423.929",,,"2.32",
"1742240423.931","0",,,
"1742240423.933",,"0",,
"1742240423.934",,,"2.31",
"1742240423.936","0",,,
"1742240423.938",,"0",,
"1742240423.94",,,"2.32",
"1742240423.941","0",,,
"1742240423.943",,"0",,
"1742240423.945",,,"2.32",
"1742240423.946","0",,,
"1742240423.948",,"0",,
"1742240423.95",,,"2.32",
"1742240423.951","0",,,
"1742240423.953",,"0",,
"1742240423.955",,,"2.31",
"1742240423.956","0",,,
"1742240423.958",,"0",,
"1742240423.96",,,"2.29",
"1742240423.961","0",,,
"1742240423.963",,"0",,
"1742240423.965",,,"2.28",
"1742240423.967","0",,,
"1742240423.968",,"0",,
"1742240423.97",,,"2.26",
"1742240423.971","0",,,
"1742240423.973",,"0",,
"1742240423.975",,,"2.25",
"1742240423.977","0",,,
"1742240423.978",,"0",,
"1742240423.98",,,"2.24",
"1742240423.981","0",,,
"1742240423.983",,"0",,
"1742240423.984",,,"2.23",
"1742240423.986","0",,,
"1742240423.988",,"0",,
"1742240423.989",,,"2.23",
"1742240423.991","0",,,
"1742240423.993",,"0",,
"1742240423.995",,,"2.21",
"1742240423.996","0",,,
"1742240423.998",,"0",,
"1742240424",,,"2.21",
"1742240424.001","0",,,
"1742240424.003",,"0",,
"1742240424.005",,,"2.2",
"1742240424.006","0",,,
"1742240424.008",,"0",,
"1742240424.01",,,"2.21",
"1742240424.011","0",,,
"1742240424.013",,"0",,
"1742240424.015",,,"2.21",
"1742240424.016","0",,,
"1742240424.018",,"0",,
"1742240424.019",,,"2.2",
"1742240424.021","0",,,
"1742240424.023",,"0",,
"1742240424.024",,,"2.2",
"1742240424.025","0",,,
"1742240424.027",,"0",,
"1742240424.029",,,"2.2",
"1742240424.031","0",,,
"1742240424.032",,"0",,
"1742240424.034",,,"2.21",
"1742240424.036","0",,,
"1742240424.037",,"0",,
"1742240424.04",,,"2.2",
"1742240424.041","0",,,
"1742240424.043",,"0",,
"1742240424.045",,,"2.2",
"1742240424.046","0",,,
"1742240424.048",,"0",,
"1742240424.05",,,"2.2",
"1742240424.051","0",,,
"1742240424.053",,"0",,
"1742240424.055",,,"2.17",
"1742240424.056","0",,,
"1742240424.058",,"0",,
"1742240424.06",,,"2.14",
"1742240424.061","0",,,
"1742240424.063",,"0",,
"1742240424.064",,,"2.12",
"1742240424.066","0",,,
"1742240424.067",,"0",,
"1742240424.069",,,"2.13",
"1742240424.07","0",,,
"1742240424.072",,"0",,
"1742240424.074",,,"2.24",
"1742240424.075","0",,,
"1742240424.077",,"0",,
"1742240424.079",,,"2.45",
"1742240424.081","0",,,
"1742240424.082",,"0",,
"1742240424.084",,,"2.72",
"1742240424.086","5",,,
"1742240424.088",,"1",,
"1742240424.09",,"0",,
"1742240424.092",,,"2.95",
"1742240424.093","5",,,
"1742240424.095",,"0",,
"1742240424.096",,,"2.99",
"1742240424.098","5",,,
"1742240424.099",,"0",,
"1742240424.101",,,"2.72",
"1742240424.102","5",,,
"1742240424.104",,"0",,
"1742240424.105",,,"2.45",
"1742240424.107","0",,,
"1742240424.108",,"0",,
"1742240424.11",,,"2.2",
"1742240424.111","0",,,
"1742240424.113",,"0",,
"1742240424.114",,,"2.07",
"1742240424.116","0",,,
"1742240424.117",,"0",,
"1742240424.119",,,"2.01",
"1742240424.12","0",,,
"1742240424.122",,"0",,
"1742240424.124",,,"2.01",
"1742240424.125","0",,,
"1742240424.127",,"0",,
"1742240424.129",,,"2.03",
"1742240424.13","0",,,
"1742240424.132",,"0",,
"1742240424.134",,,"2.09",
"1742240424.136","0",,,
"1742240424.137",,"0",,
"1742240424.139",,,"2.13",
"1742240424.141","0",,,
"1742240424.142",,"0",,
"1742240424.144",,,"2.17",
"1742240424.146","0",,,
"1742240424.148",,"0",,
"1742240424.149",,,"2.17",
"1742240424.15","0",,,
"1742240424.152",,"0",,
"1742240424.153",,,"2.18",
"1742240424.155","0",,,
"1742240424.157",,"0",,
"1742240424.159",,,"2.18",
"1742240424.16","0",,,
"1742240424.162",,"0",,
"1742240424.164",,,"2.19",
"1742240424.165","0",,,
"1742240424.167",,"0",,
"1742240424.169",,,"2.19",
"1742240424.17","0",,,
"1742240424.172",,"0",,
"1742240424.174",,,"2.19",
"1742240424.175","0",,,
"1742240424.177",,"0",,
"1742240424.179",,,"2.2",
"1742240424.18","0",,,
"1742240424.182",,"0",,
"1742240424.184",,,"2.21",
"1742240424.185","0",,,
"1742240424.187",,"0",,
"1742240424.189",,,"2.22",
"1742240424.191","0",,,
"1742240424.192",,"0",,
"1742240424.194",,,"2.23",
"1742240424.196","0",,,
"1742240424.197",,"0",,
"1742240424.199",,,"2.23",
"1742240424.201","0",,,
"1742240424.203",,"0",,
"1742240424.204",,,"2.23",
"1742240424.206","0",,,
"1742240424.208",,"0",,
"1742240424.209",,,"2.25",
"1742240424.211","0",,,
"1742240424.213",,"0",,
"1742240424.215",,,"2.26",
"1742240424.216","0",,,
"1742240424.218",,"0",,
"1742240424.22",,,"2.27",
"1742240424.221","0",,,
"1742240424.223",,"0",,
"1742240424.225",,,"2.28",
"1742240424.226","0",,,
"1742240424.228",,"0",,
"1742240424.23",,,"2.3",
"1742240424.231","0",,,
"1742240424.233",,"0",,
"1742240424.234",,,"2.3",
"1742240424.236","0",,,
"1742240424.238",,"0",,
"1742240424.239",,,"2.32",
"1742240424.241","0",,,
"1742240424.242",,"0",,
"1742240424.244",,,"2.33",
"1742240424.246","0",,,
"1742240424.247",,"0",,
"1742240424.249",,,"2.35",
"1742240424.251","0",,,
"1742240424.252",,"0",,
"1742240424.254",,,"2.36",
"1742240424.256","0",,,
"1742240424.258",,"0",,
"1742240424.259",,,"2.37",
"1742240424.261","0",,,
"1742240424.263",,"0",,
"1742240424.264",,,"2.39",
"1742240424.266","0",,,
"1742240424.268",,"0",,
"1742240424.27",,,"2.39",
"1742240424.271","0",,,
"1742240424.273",,"0",,
"1742240424.274",,,"2.4",
"1742240424.276","0",,,
"1742240424.277",,"0",,
"1742240424.279",,,"2.42",
"1742240424.28","0",,,
"1742240424.282",,"0",,
"1742240424.284",,,"2.43",
"1742240424.285","0",,,
"1742240424.287",,"0",,
"1742240424.289",,,"2.44",
"1742240424.29","0",,,
"1742240424.292",,"0",,
"1742240424.294",,,"2.45",
"1742240424.295","0",,,
"1742240424.297",,"0",,
"1742240424.299",,,"2.45",
"1742240424.3","0",,,
"1742240424.302",,"0",,
"1742240424.304",,,"2.44",
"1742240424.306","0",,,
"1742240424.308",,"0",,
"1742240424.309",,,"2.44",
"1742240424.311","0",,,
"1742240424.312",,"0",,
"1742240424.314",,,"2.44",
"1742240424.316","0",,,
"1742240424.318",,"0",,
"1742240424.319",,,"2.42",
"1742240424.32","0",,,
"1742240424.322",,"0",,
"1742240424.323",,,"2.39",
"1742240424.325","0",,,
"1742240424.327",,"0",,
"1742240424.329",,,"2.38",
"1742240424.33","0",,,
"1742240424.332",,"0",,
"1742240424.334",,,"2.36",
"1742240424.335","0",,,
"1742240424.337",,"0",,
"1742240424.339",,,"2.33",
"1742240424.34","0",,,
"1742240424.342",,"0",,
"1742240424.344",,,"2.3",
"1742240424.345","0",,,
"1742240424.347",,"0",,
"1742240424.349",,,"2.27",
"1742240424.35","0",,,
"1742240424.352",,"0",,
"1742240424.354",,,"2.24",
"1742240424.355","0",,,
"1742240424.357",,"0",,
"1742240424.359",,,"2.22",
"1742240424.36","0",,,
"1742240424.362",,"0",,
"1742240424.363",,,"2.2",
"1742240424.365","0",,,
"1742240424.366",,"0",,
"1742240424.369",,,"2.17",
"1742240424.37","0",,,
"1742240424.372",,"0",,
"1742240424.374",,,"2.15",
"1742240424.375","0",,,
"1742240424.377",,"0",,
"1742240424.379",,,"2.15",
"1742240424.38","0",,,
"1742240424.382",,"0",,
"1742240424.384",,,"2.14",
"1742240424.385","0",,,
"1742240424.387",,"0",,
"1742240424.389",,,"2.13",
"1742240424.39","0",,,
"1742240424.392",,"0",,
"1742240424.394",,,"2.11",
"1742240424.395","0",,,
"1742240424.397",,"0",,
"1742240424.399",,,"2.11",
"1742240424.4","0",,,
"1742240424.402",,"0",,
"1742240424.403",,,"2.11",
"1742240424.405","0",,,
"1742240424.407",,"0",,
"1742240424.408",,,"2.1",
"1742240424.409","0",,,
"1742240424.411",,"0",,
"1742240424.413",,,"2.09",
"1742240424.414","0",,,
"1742240424.416",,"0",,
"1742240424.418",,,"2.1",
"1742240424.42","0",,,
"1742240424.421",,"0",,
"1742240424.423",,,"2.09",
"1742240424.425","0",,,
"1742240424.427",,"0",,
"1742240424.428",,,"2.1",
"1742240424.43","0",,,
"1742240424.432",,"0",,
"1742240424.434",,,"2.09",
"1742240424.435","0",,,
"1742240424.437",,"0",,
"1742240424.439",,,"2.11",
"1742240424.44","0",,,
"1742240424.442",,"0",,
"1742240424.444",,,"2.1",
"1742240424.445","0",,,
"1742240424.447",,"0",,
"1742240424.449",,,"2.11",
"1742240424.45","0",,,
"1742240424.452",,"0",,
"1742240424.454",,,"2.12",
"1742240424.455","0",,,
"1742240424.457",,"0",,
"1742240424.459",,,"2.12",
"1742240424.46","0",,,
"1742240424.462",,"0",,
"1742240424.464",,,"2.13",
"1742240424.465","0",,,
"1742240424.467",,"0",,
"1742240424.469",,,"2.12",
"1742240424.471","0",,,
"1742240424.472",,"0",,
"1742240424.474",,,"2.13",
"1742240424.476","0",,,
"1742240424.477",,"0",,
"1742240424.479",,,"2.14",
"1742240424.481","0",,,
"1742240424.482",,"0",,
"1742240424.484",,,"2.13",
"1742240424.486","0",,,
"1742240424.488",,"0",,
"1742240424.489",,,"2.14",
"1742240424.49","0",,,
"1742240424.492",,"0",,
"1742240424.494",,,"2.14",
"1742240424.495","0",,,
"1742240424.497",,"0",,
"1742240424.499",,,"2.13",
"1742240424.5","0",,,
"1742240424.502",,"0",,
"1742240424.504",,,"2.14",
"1742240424.505","0",,,
"1742240424.507",,"0",,
"1742240424.509",,,"2.14",
"1742240424.51","0",,,
"1742240424.512",,"0",,
"1742240424.514",,,"2.15",
"1742240424.515","0",,,
"1742240424.517",,"0",,
"1742240424.519",,,"2.14",
"1742240424.52","0",,,
"1742240424.522",,"0",,
"1742240424.524",,,"2.16",
"1742240424.526","0",,,
"1742240424.527",,"0",,
"1742240424.529",,,"2.17",
"1742240424.53","0",,,
"1742240424.532",,"0",,
"1742240424.533",,,"2.17",
"1742240424.535","0",,,
"1742240424.536",,"0",,
"1742240424.538",,,"2.16",
"1742240424.54","0",,,
"1742240424.542",,"0",,
"1742240424.543",,,"2.17",
"1742240424.545","0",,,
"1742240424.547",,"0",,
"1742240424.549",,,"2.17",
"1742240424.55","0",,,
"1742240424.552",,"0",,
"1742240424.554",,,"2.16",
"1742240424.555","0",,,
"1742240424.557",,"0",,
"1742240424.559",,,"2.17",
"1742240424.56","0",,,
"1742240424.562",,"0",,
"1742240424.564",,,"2.17",
"1742240424.565","0",,,
"1742240424.567",,"0",,
"1742240424.569",,,"2.16",
"1742240424.57","0",,,
"1742240424.572",,"0",,
"1742240424.573",,,"2.17",
"1742240424.575","0",,,
"1742240424.577",,"0",,
"1742240424.578",,,"2.17",
"1742240424.579","0",,,
"1742240424.581",,"0",,
"1742240424.583",,,"2.17",
"1742240424.585","0",,,
"1742240424.586",,"0",,
"1742240424.588",,,"2.17",
"1742240424.59","0",,,
"1742240424.591",,"0",,
"1742240424.593",,,"2.17",
"1742240424.595","0",,,
"1742240424.596",,"0",,
"1742240424.598",,,"2.17",
"1742240424.6","0",,,
"1742240424.602",,"0",,
"1742240424.604",,,"2.17",
"1742240424.605","0",,,
"1742240424.607",,"0",,
"1742240424.609",,,"2.17",
"1742240424.61","0",,,
"1742240424.612",,"0",,
"1742240424.613",,,"2.17",
"1742240424.615","0",,,
"1742240424.616",,"0",,
"1742240424.618",,,"2.17",
"1742240424.619","0",,,
"1742240424.621",,"0",,
"1742240424.623",,,"2.17",
"1742240424.624","0",,,
"1742240424.626",,"0",,
"1742240424.628",,,"2.19",
"1742240424.629","0",,,
"1742240424.631",,"0",,
"1742240424.633",,,"2.17",
"1742240424.634","0",,,
"1742240424.636",,"0",,
"1742240424.638",,,"2.17",
"1742240424.64","0",,,
"1742240424.641",,"0",,
"1742240424.643",,,"2.18",
"1742240424.645","0",,,
"1742240424.646",,"0",,
"1742240424.648",,,"2.18",
"1742240424.65","0",,,
"1742240424.652",,"0",,
"1742240424.657","0","0","2.16",
"1742240424.658",,,"2.18",
"1742240424.659","0",,,
"1742240424.661",,"0",,
"1742240424.663",,,"2.17",
"1742240424.664","0",,,
"1742240424.666",,"0",,
"1742240424.668",,,"2.17",
"1742240424.669","0",,,
"1742240424.671",,"0",,
"1742240424.673",,,"2.18",
"1742240424.674","0",,,
"1742240424.676",,"0",,
"1742240424.678",,,"2.18",
"1742240424.679","0",,,
"1742240424.681",,"0",,
"1742240424.683",,,"2.18",
"1742240424.684","0",,,
"1742240424.686",,"0",,
"1742240424.688",,,"2.17",
"1742240424.69","0",,,
"1742240424.691",,"0",,
"1742240424.693",,,"2.18",
"1742240424.695","0",,,
"1742240424.696",,"0",,
"1742240424.698",,,"2.17",
"1742240424.7","0",,,
"1742240424.701",,"0",,
"1742240424.704",,,"2.18",
"1742240424.705","0",,,
"1742240424.707",,"0",,
"1742240424.709",,,"2.17",
"1742240424.71","0",,,
"1742240424.712",,"0",,
"1742240424.713",,,"2.19",
"1742240424.715","0",,,
"1742240424.717",,"0",,
"1742240424.719",,,"2.19",
"1742240424.72","0",,,
"1742240424.722",,"0",,
"1742240424.724",,,"2.18",
"1742240424.725","0",,,
"1742240424.727",,"0",,
"1742240424.729",,,"2.18",
"1742240424.73","0",,,
"1742240424.732",,"0",,
"1742240424.734",,,"2.18",
"1742240424.735","0",,,
"1742240424.737",,"0",,
"1742240424.739",,,"2.18",
"1742240424.74","0",,,
"1742240424.742",,"0",,
"1742240424.743",,,"2.18",
"1742240424.745","0",,,
"1742240424.747",,"0",,
"1742240424.748",,,"2.18",
"1742240424.749","0",,,
"1742240424.751",,"0",,
"1742240424.753",,,"2.19",
"1742240424.755","0",,,
"1742240424.756",,"0",,
"1742240424.758",,,"2.18",
"1742240424.76","0",,,
"1742240424.762",,"0",,
"1742240424.763",,,"2.18",
"1742240424.765","0",,,
"1742240424.767",,"0",,
"1742240424.769",,,"2.17",
"1742240424.77","0",,,
"1742240424.772",,"0",,
"1742240424.774",,,"2.17",
"1742240424.775","0",,,
"1742240424.777",,"0",,
"1742240424.779",,,"2.19",
"1742240424.78","0",,,
"1742240424.782",,"0",,
"1742240424.783",,,"2.19",
"1742240424.785","0",,,
"1742240424.786",,"0",,
"1742240424.788",,,"2.18",
"1742240424.789","0",,,
"1742240424.791",,"0",,
"1742240424.793",,,"2.18",
"1742240424.794","0",,,
"1742240424.796",,"0",,
"1742240424.798",,,"2.18",
"1742240424.799","0",,,
"1742240424.801",,"0",,
"1742240424.803",,,"2.18",
"1742240424.805","0",,,
"1742240424.806",,"0",,
"1742240424.808",,,"2.18",
"1742240424.81","0",,,
"1742240424.811",,"0",,
"1742240424.813",,,"2.18",
"1742240424.815","0",,,
"1742240424.816",,"0",,
"1742240424.818",,,"2.17",
"1742240424.82","0",,,
"1742240424.822",,"0",,
"1742240424.823",,,"2.18",
"1742240424.825","0",,,
"1742240424.827",,"0",,
"1742240424.828",,,"2.18",
"1742240424.829","0",,,
"1742240424.831",,"0",,
"1742240424.833",,,"2.17",
"1742240424.834","0",,,
"1742240424.836",,"0",,
"1742240424.838",,,"2.18",
"1742240424.839","0",,,
"1742240424.841",,"0",,
"1742240424.843",,,"2.18",
"1742240424.844","0",,,
"1742240424.846",,"0",,
"1742240424.848",,,"2.19",
"1742240424.849","0",,,
"1742240424.851",,"0",,
"1742240424.853",,,"2.18",
"1742240424.854","0",,,
"1742240424.856",,"0",,
"1742240424.858",,,"2.16",
"1742240424.859","0",,,
"1742240424.861",,"0",,
"1742240424.863",,,"2.18",
"1742240424.865","0",,,
"1742240424.866",,"0",,
"1742240424.868",,,"2.18",
"1742240424.869","0",,,
"1742240424.871",,"0",,
"1742240424.872",,,"2.18",
"1742240424.874","0",,,
"1742240424.876",,"0",,
"1742240424.877",,,"2.18",
"1742240424.879","0",,,
"1742240424.881",,"0",,
"1742240424.883",,,"2.18",
"1742240424.884","0",,,
"1742240424.886",,"0",,
"1742240424.888",,,"2.18",
"1742240424.889","0",,,
"1742240424.891",,"0",,
"1742240424.893",,,"2.17",
"1742240424.894","0",,,
"1742240424.896",,"0",,
"1742240424.898",,,"2.17",
"1742240424.899","0",,,
"1742240424.901",,"0",,
"1742240424.903",,,"2.17",
"1742240424.904","0",,,
"1742240424.906",,"0",,
"1742240424.908",,,"2.19",
"1742240424.909","0",,,
"1742240424.911",,"0",,
"1742240424.912",,,"2.2",
"1742240424.914","0",,,
"1742240424.916",,"0",,
"1742240424.917",,,"2.21",
"1742240424.919","0",,,
"1742240424.92",,"0",,
"1742240424.922",,,"2.21",
"1742240424.924","0",,,
"1742240424.925",,"0",,
"1742240424.927",,,"2.21",
"1742240424.929","0",,,
"1742240424.931",,"0",,
"1742240424.932",,,"2.24",
"1742240424.934","0",,,
"1742240424.936",,"0",,
"1742240424.937",,,"2.25",
"1742240424.939","0",,,
"1742240424.941",,"0",,
"1742240424.943",,,"2.26",
"1742240424.944","0",,,
"1742240424.946",,"0",,
"1742240424.948",,,"2.26",
"1742240424.949","0",,,
"1742240424.951",,"0",,
"1742240424.953",,,"2.27",
"1742240424.954","0",,,
"1742240424.956",,"0",,
"1742240424.958",,,"2.27",
"1742240424.959","0",,,
"1742240424.965","0","0","2.24",
"1742240424.966",,"0",,
"1742240424.968",,,"2.25",
"1742240424.969","0",,,
"1742240424.971",,"0",,
"1742240424.973",,,"2.24",
"1742240424.975","0",,,
"1742240424.977",,"0",,
"1742240424.978",,,"2.23",
"1742240424.98","0",,,
"1742240424.982",,"0",,
"1742240424.983",,,"2.21",
"1742240424.985","0",,,
"1742240424.987",,"0",,
"1742240424.988",,,"2.2",
"1742240424.99","0",,,
"1742240424.992",,"0",,
"1742240424.994",,,"2.19",
"1742240424.995","0",,,
"1742240424.997",,"0",,
"1742240424.998",,,"2.18",
"1742240425","0",,,
"1742240425.001",,"0",,
"1742240425.003",,,"2.17",
"1742240425.004","0",,,
"1742240425.006",,"0",,
"1742240425.008",,,"2.17",
"1742240425.009","0",,,
"1742240425.011",,"0",,
"1742240425.013",,,"2.16",
"1742240425.014","0",,,
"1742240425.016",,"0",,
"1742240425.018",,,"2.15",
"1742240425.019","0",,,
"1742240425.021",,"0",,
"1742240425.023",,,"2.15",
"1742240425.024","0",,,
"1742240425.027",,"0",,
"1742240425.028",,,"2.15",
"1742240425.03","0",,,
"1742240425.032",,"0",,
"1742240425.033",,,"2.14",
"1742240425.035","0",,,
"1742240425.037",,"0",,
"1742240425.038",,,"2.15",
"1742240425.039","0",,,
"1742240425.041",,"0",,
"1742240425.042",,,"2.15",
"1742240425.044","0",,,
"1742240425.046",,"0",,
"1742240425.048",,,"2.14",
"1742240425.049","0",,,
"1742240425.051",,"0",,
"1742240425.053",,,"2.14",
"1742240425.054","0",,,
"1742240425.056",,"0",,
"1742240425.058",,,"2.14",
"1742240425.059","0",,,
"1742240425.061",,"0",,
"1742240425.063",,,"2.15",
"1742240425.064","0",,,
"1742240425.066",,"0",,
"1742240425.068",,,"2.15",
"1742240425.069","0",,,
"1742240425.071",,"0",,
"1742240425.073",,,"2.13",
"1742240425.074","0",,,
"1742240425.076",,"0",,
"1742240425.078",,,"2.09",
"1742240425.079","0",,,
"1742240425.081",,"0",,
"1742240425.083",,,"2.07",
"1742240425.084","0",,,
"1742240425.086",,"0",,
"1742240425.087",,,"2.07",
"1742240425.089","0",,,
"1742240425.09",,"0",,
"1742240425.092",,,"2.2",
"1742240425.094","0",,,
"1742240425.095",,"0",,
"1742240425.097",,,"2.42",
"1742240425.099","0",,,
"1742240425.101",,"0",,
"1742240425.103",,,"2.7",
"1742240425.104","5",,,
"1742240425.107",,"1",,
"1742240425.109",,"0",,
"1742240425.11",,,"2.93",
"1742240425.111","5",,,
"1742240425.113",,"0",,
"1742240425.114",,,"2.96",
"1742240425.116","5",,,
"1742240425.118",,"0",,
"1742240425.119",,,"2.66",
"1742240425.12","5",,,
"1742240425.122",,"0",,
"1742240425.123",,,"2.38",
"1742240425.125","0",,,
"1742240425.127",,"0",,
"1742240425.128",,,"2.13",
"1742240425.129","0",,,
"1742240425.131",,"0",,
"1742240425.132",,,"2.01",
"1742240425.134","0",,,
"1742240425.136",,"0",,
"1742240425.137",,,"1.96",
"1742240425.138","0",,,
"1742240425.14",,"0",,
"1742240425.142",,,"1.93",
"1742240425.144","0",,,
"1742240425.145",,"0",,
"1742240425.147",,,"1.97",
"1742240425.149","0",,,
"1742240425.15",,"0",,
"1742240425.152",,,"2.02",
"1742240425.154","0",,,
"1742240425.156",,"0",,
"1742240425.157",,,"2.07",
"1742240425.159","0",,,
"1742240425.161",,"0",,
"1742240425.163",,,"2.11",
"1742240425.164","0",,,
"1742240425.166",,"0",,
"1742240425.167",,,"2.12",
"1742240425.169","0",,,
"1742240425.17",,"0",,
"1742240425.172",,,"2.13",
"1742240425.173","0",,,
"1742240425.175",,"0",,
"1742240425.177",,,"2.13",
"1742240425.178","0",,,
"1742240425.18",,"0",,
"1742240425.182",,,"2.14",
"1742240425.183","0",,,
"1742240425.185",,"0",,
"1742240425.187",,,"2.15",
"1742240425.188","0",,,
"1742240425.19",,"0",,
"1742240425.192",,,"2.15",
"1742240425.193","0",,,
"1742240425.195",,"0",,
"1742240425.197",,,"2.15",
"1742240425.199","0",,,
"1742240425.2",,"0",,
"1742240425.202",,,"2.16",
"1742240425.204","0",,,
"1742240425.206",,"0",,
"1742240425.207",,,"2.16",
"1742240425.209","0",,,
"1742240425.211",,"0",,
"1742240425.212",,,"2.17",
"1742240425.214","0",,,
"1742240425.216",,"0",,
"1742240425.218",,,"2.18",
"1742240425.219","0",,,
"1742240425.221",,"0",,
"1742240425.223",,,"2.18",
"1742240425.224","0",,,
"1742240425.226",,"0",,
"1742240425.228",,,"2.18",
"1742240425.229","0",,,
"1742240425.231",,"0",,
"1742240425.233",,,"2.19",
"1742240425.234","0",,,
"1742240425.236",,"0",,
"1742240425.238",,,"2.21",
"1742240425.239","0",,,
"1742240425.241",,"0",,
"1742240425.243",,,"2.23",
"1742240425.244","0",,,
"1742240425.246",,"0",,
"1742240425.248",,,"2.23",
"1742240425.25","0",,,
"1742240425.251",,"0",,
"1742240425.253",,,"2.25",
"1742240425.254","0",,,
"1742240425.256",,"0",,
"1742240425.257",,,"2.26",
"1742240425.259","0",,,
"1742240425.26",,"0",,
"1742240425.262",,,"2.27",
"1742240425.264","0",,,
"1742240425.266",,"0",,
"1742240425.267",,,"2.28",
"1742240425.269","0",,,
"1742240425.271",,"0",,
"1742240425.273",,,"2.3",
"1742240425.274","0",,,
"1742240425.276",,"0",,
"1742240425.278",,,"2.32",
"1742240425.279","0",,,
"1742240425.281",,"0",,
"1742240425.283",,,"2.33",
"1742240425.284","0",,,
"1742240425.286",,"0",,
"1742240425.288",,,"2.35",
"1742240425.289","0",,,
"1742240425.291",,"0",,
"1742240425.292",,,"2.35",
"1742240425.294","0",,,
"1742240425.295",,"0",,
"1742240425.297",,,"2.36",
"1742240425.298","0",,,
"1742240425.3",,"0",,
"1742240425.302",,,"2.38",
"1742240425.303","0",,,
