timestamp(ms),ECG_comp,Detected_R_wave,Pace,ECG_amp,
"1742503236.749",,,,"2.25",
"1742503236.75","0",,,,
"1742503236.752",,"0",,,
"1742503236.753",,,"0",,
"1742503236.754",,,,"2.25",
"1742503236.755","0",,,,
"1742503236.757",,"0",,,
"1742503236.758",,,"0",,
"1742503236.759",,,,"2.25",
"1742503236.761","0",,,,
"1742503236.762",,"0",,,
"1742503236.763",,,"0",,
"1742503236.764",,,,"2.25",
"1742503236.766","0",,,,
"1742503236.768",,"0","0",,
"1742503236.77",,,,"2.25",
"1742503236.771","0",,,,
"1742503236.773",,"0",,,
"1742503236.774",,,"0",,
"1742503236.775",,,,"2.25",
"1742503236.776","0",,,,
"1742503236.778",,"0",,,
"1742503236.779",,,"0",,
"1742503236.78",,,,"2.25",
"1742503236.781","0",,,,
"1742503236.783",,"0",,,
"1742503236.784",,,"0",,
"1742503236.785",,,,"2.25",
"1742503236.787","0",,,,
"1742503236.788",,"0",,,
"1742503236.789",,,"0",,
"1742503236.79",,,,"2.25",
"1742503236.792","0",,,,
"1742503236.794",,"0","0",,
"1742503236.796",,,,"2.25",
"1742503236.797","0",,,,
"1742503236.799",,"0","0",,
"1742503236.801",,,,"2.25",
"1742503236.802","0",,,,
"1742503236.804",,"0",,,
"1742503236.805",,,"0",,
"1742503236.806",,,,"2.25",
"1742503236.807","0",,,,
"1742503236.809",,"0",,,
"1742503236.81",,,"0",,
"1742503236.811",,,,"2.25",
"1742503236.813","0",,,,
"1742503236.814",,"0",,,
"1742503236.815",,,"0",,
"1742503236.816",,,,"2.26",
"1742503236.818","0",,,,
"1742503236.819",,"0",,,
"1742503236.82",,,"0",,
"1742503236.822",,,,"2.26",
"1742503236.823","0",,,,
"1742503236.825",,"0","0",,
"1742503236.827",,,,"2.26",
"1742503236.828","0",,,,
"1742503236.83",,"0",,,
"1742503236.831",,,"0",,
"1742503236.832",,,,"2.26",
"1742503236.833","0",,,,
"1742503236.835",,"0",,,
"1742503236.836",,,"0",,
"1742503236.837",,,,"2.26",
"1742503236.838","0",,,,
"1742503236.84",,"0",,,
"1742503236.841",,,"0",,
"1742503236.842",,,,"2.26",
"1742503236.844","0",,,,
"1742503236.846",,"0","0",,
"1742503236.848",,,,"2.26",
"1742503236.849","0",,,,
"1742503236.851",,"0","0",,
"1742503236.853",,,,"2.26",
"1742503236.854","0",,,,
"1742503236.856",,"0",,,
"1742503236.857",,,"0",,
"1742503236.858",,,,"2.26",
"1742503236.859","0",,,,
"1742503236.861",,"0",,,
"1742503236.862",,,"0",,
"1742503236.863",,,,"2.26",
"1742503236.865","0",,,,
"1742503236.866",,"0",,,
"1742503236.867",,,"0",,
"1742503236.868",,,,"2.26",
"1742503236.87","0",,,,
"1742503236.872",,"0","0",,
"1742503236.874",,,,"2.25",
"1742503236.875","0",,,,
"1742503236.877",,"0","0",,
"1742503236.879",,,,"2.26",
"1742503236.88","0",,,,
"1742503236.882",,"0",,,
"1742503236.883",,,"0",,
"1742503236.884",,,,"2.26",
"1742503236.885","0",,,,
"1742503236.887",,"0",,,
"1742503236.888",,,"0",,
"1742503236.889",,,,"2.26",
"1742503236.89","0",,,,
"1742503236.892",,"0",,,
"1742503236.893",,,"0",,
"1742503236.894",,,,"2.26",
"1742503236.896","0",,,,
"1742503236.897",,"0",,,
"1742503236.898",,,"0",,
"1742503236.899",,,,"2.26",
"1742503236.901","0",,,,
"1742503236.903",,"0","0",,
"1742503236.905",,,,"2.26",
"1742503236.906","0",,,,
"1742503236.908",,"0",,,
"1742503236.909",,,"0",,
"1742503236.91",,,,"2.27",
"1742503236.911","0",,,,
"1742503236.913",,"0",,,
"1742503236.914",,,"0",,
"1742503236.915",,,,"2.27",
"1742503236.916","0",,,,
"1742503236.918",,"0",,,
"1742503236.919",,,"0",,
"1742503236.92",,,,"2.27",
"1742503236.922","0",,,,
"1742503236.923",,"0",,,
"1742503236.924",,,"0",,
"1742503236.925",,,,"2.27",
"1742503236.927","0",,,,
"1742503236.929",,"0","0",,
"1742503236.931",,,,"2.27",
"1742503236.932","0",,,,
"1742503236.934",,"0",,,
"1742503236.935",,,"0",,
"1742503236.936",,,,"2.27",
"1742503236.937","0",,,,
"1742503236.939",,"0",,,
"1742503236.94",,,"0",,
"1742503236.941",,,,"2.27",
"1742503236.942","0",,,,
"1742503236.944",,"0",,,
"1742503236.945",,,"0",,
"1742503236.946",,,,"2.27",
"1742503236.948","0",,,,
"1742503236.949",,"0",,,
"1742503236.95",,,"0",,
"1742503236.951",,,,"2.27",
"1742503236.953","0",,,,
"1742503236.954",,"0",,,
"1742503236.955",,,"0",,
"1742503236.957",,,,"2.27",
"1742503236.958","0",,,,
"1742503236.96",,"0","0",,
"1742503236.962",,,,"2.28",
"1742503236.963","0",,,,
"1742503236.965",,"0",,,
"1742503236.966",,,"0",,
"1742503236.967",,,,"2.28",
"1742503236.968","0",,,,
"1742503236.97",,"0",,,
"1742503236.971",,,"0",,
"1742503236.972",,,,"2.27",
"1742503236.974","0",,,,
"1742503236.975",,"0",,,
"1742503236.976",,,"0",,
"1742503236.977",,,,"2.28",
"1742503236.979","0",,,,
"1742503236.98",,"0",,,
"1742503236.981",,,"0",,
"1742503236.983",,,,"2.28",
"1742503236.984","0",,,,
"1742503236.986",,"0","0",,
"1742503236.988",,,,"2.26",
"1742503236.989","0",,,,
"1742503236.991",,"0",,,
"1742503236.992",,,"0",,
"1742503236.993",,,,"2.27",
"1742503236.994","0",,,,
"1742503236.996",,"0",,,
"1742503236.997",,,"0",,
"1742503236.998",,,,"2.27",
"1742503236.999","0",,,,
"1742503237.001",,"0",,,
"1742503237.002",,,"0",,
"1742503237.003",,,,"2.27",
"1742503237.005","0",,,,
"1742503237.006",,"0",,,
"1742503237.007",,,"0",,
"1742503237.008",,,,"2.28",
"1742503237.01","0",,,,
"1742503237.012",,"0","0",,
"1742503237.014",,,,"2.28",
"1742503237.015","0",,,,
"1742503237.017",,"0",,,
"1742503237.018",,,"0",,
"1742503237.019",,,,"2.27",
"1742503237.02","0",,,,
"1742503237.022",,"0",,,
"1742503237.023",,,"0",,
"1742503237.024",,,,"2.27",
"1742503237.026","0",,,,
"1742503237.027",,"0",,,
"1742503237.028",,,"0",,
"1742503237.029",,,,"2.28",
"1742503237.031","0",,,,
"1742503237.032",,"0",,,
"1742503237.033",,,"0",,
"1742503237.035",,,,"2.28",
"1742503237.036","0",,,,
"1742503237.037",,"0",,,
"1742503237.038",,,"0",,
"1742503237.04",,,,"2.28",
"1742503237.041","0",,,,
"1742503237.043",,"0","0",,
"1742503237.045",,,,"2.27",
"1742503237.046","0",,,,
"1742503237.048",,"0",,,
"1742503237.049",,,"0",,
"1742503237.05",,,,"2.28",
"1742503237.051","0",,,,
"1742503237.053",,"0",,,
"1742503237.054",,,"0",,
"1742503237.055",,,,"2.28",
"1742503237.057","0",,,,
"1742503237.058",,"0",,,
"1742503237.059",,,"0",,
"1742503237.06",,,,"2.29",
"1742503237.062","0",,,,
"1742503237.063",,"0",,,
"1742503237.064",,,"0",,
"1742503237.066",,,,"2.31",
"1742503237.067","0",,,,
"1742503237.069",,"0",,,
"1742503237.07",,,"0",,
"1742503237.071",,,,"2.32",
"1742503237.072","0",,,,
"1742503237.074",,"0",,,
"1742503237.075",,,"0",,
"1742503237.076",,,,"2.33",
"1742503237.077","0",,,,
"1742503237.079",,"0",,,
"1742503237.08",,,"0",,
"1742503237.081",,,,"2.35",
"1742503237.082","0",,,,
"1742503237.084",,"0",,,
"1742503237.085",,,"0",,
"1742503237.086",,,,"2.36",
"1742503237.088","0",,,,
"1742503237.09",,"0","0",,
"1742503237.092",,,,"2.36",
"1742503237.093","0",,,,
"1742503237.095",,"0","0",,
"1742503237.097",,,,"2.37",
"1742503237.098","0",,,,
"1742503237.1",,"0",,,
"1742503237.101",,,"0",,
"1742503237.102",,,,"2.38",
"1742503237.103","0",,,,
"1742503237.105",,"0",,,
"1742503237.106",,,"0",,
"1742503237.107",,,,"2.37",
"1742503237.108","0",,,,
"1742503237.11",,"0",,,
"1742503237.111",,,"0",,
"1742503237.112",,,,"2.38",
"1742503237.114","0",,,,
"1742503237.115",,"0",,,
"1742503237.116",,,"0",,
"1742503237.118",,,,"2.37",
"1742503237.119","0",,,,
"1742503237.121",,"0","0",,
"1742503237.123",,,,"2.36",
"1742503237.124","0",,,,
"1742503237.126",,"0",,,
"1742503237.127",,,"0",,
"1742503237.128",,,,"2.34",
"1742503237.129","0",,,,
"1742503237.131",,"0",,,
"1742503237.132",,,"0",,
"1742503237.133",,,,"2.32",
"1742503237.134","0",,,,
"1742503237.136",,"0",,,
"1742503237.137",,,"0",,
"1742503237.138",,,,"2.31",
"1742503237.14","0",,,,
"1742503237.141",,"0",,,
"1742503237.142",,,"0",,
"1742503237.144",,,,"2.3",
"1742503237.145","0",,,,
"1742503237.147",,"0","0",,
"1742503237.149",,,,"2.29",
"1742503237.15","0",,,,
"1742503237.152",,"0",,,
"1742503237.153",,,"0",,
"1742503237.154",,,,"2.28",
"1742503237.155","0",,,,
"1742503237.157",,"0",,,
"1742503237.158",,,"0",,
"1742503237.159",,,,"2.27",
"1742503237.16","0",,,,
"1742503237.162",,"0",,,
"1742503237.163",,,"0",,
"1742503237.164",,,,"2.26",
"1742503237.166","0",,,,
"1742503237.167",,"0",,,
"1742503237.168",,,"0",,
"1742503237.169",,,,"2.27",
"1742503237.171","0",,,,
"1742503237.173",,"0","0",,
"1742503237.175",,,,"2.25",
"1742503237.176","0",,,,
"1742503237.178",,"0","0",,
"1742503237.18",,,,"2.25",
"1742503237.181","0",,,,
"1742503237.183",,"0",,,
"1742503237.184",,,"0",,
"1742503237.185",,,,"2.25",
"1742503237.187","0",,,,
"1742503237.188",,"0",,,
"1742503237.189",,,"0",,
"1742503237.19",,,,"2.24",
"1742503237.192","0",,,,
"1742503237.193",,"0",,,
"1742503237.194",,,"0",,
"1742503237.195",,,,"2.24",
"1742503237.197","0",,,,
"1742503237.198",,"0",,,
"1742503237.199",,,"0",,
"1742503237.201",,,,"2.25",
"1742503237.202","0",,,,
"1742503237.204",,"0","0",,
"1742503237.206",,,,"2.25",
"1742503237.207","0",,,,
"1742503237.209",,"0",,,
"1742503237.21",,,"0",,
"1742503237.211",,,,"2.26",
"1742503237.212","0",,,,
"1742503237.214",,"0",,,
"1742503237.215",,,"0",,
"1742503237.216",,,,"2.25",
"1742503237.218","0",,,,
"1742503237.219",,"0",,,
"1742503237.22",,,"0",,
"1742503237.221",,,,"2.24",
"1742503237.223","0",,,,
"1742503237.224",,"0",,,
"1742503237.225",,,"0",,
"1742503237.227",,,,"2.2",
"1742503237.228","0",,,,
"1742503237.23",,"0","0",,
"1742503237.232",,,,"2.17",
"1742503237.233","0",,,,
"1742503237.235",,"0",,,
"1742503237.236",,,"0",,
"1742503237.237",,,,"2.18",
"1742503237.238","0",,,,
"1742503237.24",,"0",,,
"1742503237.241",,,"0",,
"1742503237.242",,,,"2.32",
"1742503237.243","0",,,,
"1742503237.245",,"0",,,
"1742503237.246",,,"0",,
"1742503237.247",,,,"2.58",
"1742503237.249","0",,,,
"1742503237.25",,"0",,,
"1742503237.251",,,"0",,
"1742503237.253",,,,"2.84",
"1742503237.254","0",,,,
"1742503237.256",,"0","0",,
"1742503237.258",,,,"3.06",
"1742503237.259","5",,,,
"1742503237.262",,"1",,,
"1742503237.264",,,"0",,
"1742503237.266",,,"1",,
"1742503237.267",,,,"2.54",
"1742503237.269","0",,,,
"1742503237.27",,"0",,,
"1742503237.271",,,"0",,
"1742503237.273",,,,"2.3",
"1742503237.274","0",,,,
"1742503237.276",,"0","0",,
"1742503237.278",,,,"2.15",
"1742503237.279","0",,,,
"1742503237.281",,"0",,,
"1742503237.282",,,"0",,
"1742503237.283",,,,"2.07",
"1742503237.284","0",,,,
"1742503237.286",,"0",,,
"1742503237.287",,,"0",,
"1742503237.288",,,,"2.05",
"1742503237.289","0",,,,
"1742503237.291",,"0",,,
"1742503237.292",,,"0",,
"1742503237.293",,,,"2.07",
"1742503237.295","0",,,,
"1742503237.296",,"0",,,
"1742503237.297",,,"0",,
"1742503237.299",,,,"2.12",
"1742503237.3","0",,,,
"1742503237.302",,"0","0",,
"1742503237.304",,,,"2.17",
"1742503237.305","0",,,,
"1742503237.307",,"0",,,
"1742503237.308",,,"0",,
"1742503237.309",,,,"2.21",
"1742503237.31","0",,,,
"1742503237.312",,"0",,,
"1742503237.313",,,"0",,
"1742503237.314",,,,"2.23",
"1742503237.315","0",,,,
"1742503237.317",,"0",,,
"1742503237.318",,,"0",,
"1742503237.319",,,,"2.22",
"1742503237.321","0",,,,
"1742503237.322",,"0",,,
"1742503237.323",,,"0",,
"1742503237.324",,,,"2.24",
"1742503237.326","0",,,,
"1742503237.328",,"0","0",,
"1742503237.33",,,,"2.24",
"1742503237.331","0",,,,
"1742503237.333",,"0","0",,
"1742503237.335",,,,"2.24",
"1742503237.336","0",,,,
"1742503237.338",,"0",,,
"1742503237.339",,,"0",,
"1742503237.34",,,,"2.24",
"1742503237.341","0",,,,
"1742503237.343",,"0",,,
"1742503237.344",,,"0",,
"1742503237.345",,,,"2.25",
"1742503237.347","0",,,,
"1742503237.348",,"0",,,
"1742503237.349",,,"0",,
"1742503237.35",,,,"2.26",
"1742503237.352","0",,,,
"1742503237.354",,"0","0",,
"1742503237.356",,,,"2.27",
"1742503237.357","0",,,,
"1742503237.359",,"0",,,
"1742503237.36",,,"0",,
"1742503237.361",,,,"2.27",
"1742503237.362","0",,,,
"1742503237.364",,"0",,,
"1742503237.365",,,"0",,
"1742503237.366",,,,"2.28",
"1742503237.367","0",,,,
"1742503237.369",,"0",,,
"1742503237.37",,,"0",,
"1742503237.371",,,,"2.29",
"1742503237.373","0",,,,
"1742503237.374",,"0",,,
"1742503237.375",,,"0",,
"1742503237.376",,,,"2.3",
"1742503237.378","0",,,,
"1742503237.379",,"0",,,
"1742503237.38",,,"0",,
"1742503237.382",,,,"2.31",
"1742503237.383","0",,,,
"1742503237.385",,"0",,,
"1742503237.386",,,"0",,
"1742503237.387",,,,"2.33",
"1742503237.388","0",,,,
"1742503237.39",,"0",,,
"1742503237.391",,,"0",,
"1742503237.392",,,,"2.35",
"1742503237.393","0",,,,
"1742503237.395",,"0",,,
"1742503237.396",,,"0",,
"1742503237.397",,,,"2.36",
"1742503237.399","0",,,,
"1742503237.4",,"0",,,
"1742503237.401",,,"0",,
"1742503237.402",,,,"2.37",
"1742503237.404","0",,,,
"1742503237.405",,"0",,,
"1742503237.406",,,"0",,
"1742503237.407",,,,"2.38",
"1742503237.409","0",,,,
"1742503237.411",,"0","0",,
"1742503237.413",,,,"2.39",
"1742503237.414","0",,,,
"1742503237.416",,"0",,,
"1742503237.417",,,"0",,
"1742503237.418",,,,"2.4",
"1742503237.419","0",,,,
"1742503237.421",,"0",,,
"1742503237.422",,,"0",,
"1742503237.423",,,,"2.42",
"1742503237.425","0",,,,
"1742503237.426",,"0",,,
"1742503237.427",,,"0",,
"1742503237.428",,,,"2.44",
"1742503237.43","0",,,,
"1742503237.431",,"0",,,
"1742503237.432",,,"0",,
"1742503237.433",,,,"2.46",
"1742503237.435","0",,,,
"1742503237.437",,"0","0",,
"1742503237.439",,,,"2.46",
"1742503237.44","0",,,,
"1742503237.442",,"0",,,
"1742503237.443",,,"0",,
"1742503237.444",,,,"2.48",
"1742503237.445","0",,,,
"1742503237.447",,"0",,,
"1742503237.448",,,"0",,
"1742503237.449",,,,"2.5",
"1742503237.45","0",,,,
"1742503237.452",,"0",,,
"1742503237.453",,,"0",,
"1742503237.454",,,,"2.51",
"1742503237.456","0",,,,
"1742503237.457",,"0",,,
"1742503237.458",,,"0",,
"1742503237.459",,,,"2.52",
"1742503237.461","0",,,,
"1742503237.463",,"0","0",,
"1742503237.465",,,,"2.53",
"1742503237.466","0",,,,
"1742503237.468",,"0",,,
"1742503237.469",,,"0",,
"1742503237.47",,,,"2.52",
"1742503237.471","0",,,,
"1742503237.473",,"0",,,
"1742503237.474",,,"0",,
"1742503237.475",,,,"2.51",
"1742503237.476","0",,,,
"1742503237.478",,"0",,,
"1742503237.479",,,"0",,
"1742503237.48",,,,"2.5",
"1742503237.482","0",,,,
"1742503237.483",,"0",,,
"1742503237.484",,,"0",,
"1742503237.485",,,,"2.48",
"1742503237.487","0",,,,
"1742503237.489",,"0","0",,
"1742503237.491",,,,"2.46",
"1742503237.492","0",,,,
"1742503237.494",,"0","0",,
"1742503237.496",,,,"2.43",
"1742503237.497","0",,,,
"1742503237.499",,"0",,,
"1742503237.5",,,"0",,
"1742503237.501",,,,"2.41",
"1742503237.502","0",,,,
"1742503237.504",,"0",,,
"1742503237.505",,,"0",,
"1742503237.506",,,,"2.38",
"1742503237.507","0",,,,
"1742503237.509",,"0",,,
"1742503237.51",,,"0",,
"1742503237.511",,,,"2.36",
"1742503237.513","0",,,,
"1742503237.514",,"0",,,
"1742503237.515",,,"0",,
"1742503237.516",,,,"2.32",
"1742503237.518","0",,,,
"1742503237.52",,"0","0",,
"1742503237.522",,,,"2.29",
"1742503237.523","0",,,,
"1742503237.525",,"0",,,
"1742503237.526",,,"0",,
"1742503237.527",,,,"2.27",
"1742503237.528","0",,,,
"1742503237.53",,"0",,,
"1742503237.531",,,"0",,
"1742503237.532",,,,"2.25",
"1742503237.533","0",,,,
"1742503237.535",,"0",,,
"1742503237.536",,,"0",,
"1742503237.537",,,,"2.22",
"1742503237.539","0",,,,
"1742503237.54",,"0",,,
"1742503237.541",,,"0",,
"1742503237.543",,,,"2.19",
"1742503237.544","0",,,,
"1742503237.546",,"0","0",,
"1742503237.548",,,,"2.19",
"1742503237.549","0",,,,
"1742503237.551",,"0",,,
"1742503237.552",,,"0",,
"1742503237.553",,,,"2.17",
"1742503237.555","0",,,,
"1742503237.557",,"0",,,
"1742503237.558",,,"0",,
"1742503237.559",,,,"2.16",
"1742503237.56","0",,,,
"1742503237.561",,"0",,,
"1742503237.562",,,"0",,
"1742503237.563",,,,"2.15",
"1742503237.565","0",,,,
"1742503237.566",,"0",,,
"1742503237.567",,,"0",,
"1742503237.569",,,,"2.14",
"1742503237.57","0",,,,
"1742503237.572",,"0","0",,
"1742503237.574",,,,"2.14",
"1742503237.575","0",,,,
"1742503237.577",,"0",,,
"1742503237.578",,,"0",,
"1742503237.579",,,,"2.14",
"1742503237.58","0",,,,
"1742503237.582",,"0",,,
"1742503237.583",,,"0",,
"1742503237.584",,,,"2.14",
"1742503237.586","0",,,,
"1742503237.587",,"0",,,
"1742503237.588",,,"0",,
"1742503237.589",,,,"2.14",
"1742503237.591","0",,,,
"1742503237.592",,"0",,,
"1742503237.594",,,"0",,
"1742503237.595",,,,"2.14",
"1742503237.596","0",,,,
"1742503237.598",,"0",,,
"1742503237.599",,,"0",,
"1742503237.6",,,,"2.15",
"1742503237.601","0",,,,
"1742503237.603",,"0",,,
"1742503237.604",,,"0",,
"1742503237.605",,,,"2.15",
"1742503237.606","0",,,,
"1742503237.608",,"0",,,
"1742503237.609",,,"0",,
"1742503237.61",,,,"2.14",
"1742503237.612","0",,,,
"1742503237.613",,"0",,,
"1742503237.615",,,"0","2.15",
"1742503237.617","0",,,,
"1742503237.618",,"0",,,
"1742503237.619",,,"0",,
"1742503237.621",,,,"2.14",
"1742503237.622","0",,,,
"1742503237.624",,"0","0",,
"1742503237.626",,,,"2.15",
"1742503237.627","0",,,,
"1742503237.629",,"0","0",,
"1742503237.631",,,,"2.15",
"1742503237.632","0",,,,
"1742503237.634",,"0",,,
"1742503237.635",,,"0",,
"1742503237.636",,,,"2.16",
"1742503237.637","0",,,,
"1742503237.639",,"0",,,
"1742503237.64",,,"0",,
"1742503237.641",,,,"2.16",
"1742503237.643","0",,,,
"1742503237.644",,"0",,,
"1742503237.645",,,"0",,
"1742503237.646",,,,"2.17",
"1742503237.648","0",,,,
"1742503237.649",,"0",,,
"1742503237.65",,,"0",,
"1742503237.651",,,,"2.16",
"1742503237.653","0",,,,
"1742503237.655",,"0","0",,
"1742503237.657",,,,"2.17",
"1742503237.658","0",,,,
"1742503237.66",,"0",,,
"1742503237.661",,,"0",,
"1742503237.662",,,,"2.18",
"1742503237.663","0",,,,
"1742503237.665",,"0",,,
"1742503237.666",,,"0",,
"1742503237.667",,,,"2.18",
"1742503237.669","0",,,,
"1742503237.67",,"0",,,
"1742503237.671",,,"0",,
"1742503237.672",,,,"2.19",
"1742503237.674","0",,,,
"1742503237.675",,"0",,,
"1742503237.676",,,"0",,
"1742503237.678",,,,"2.19",
"1742503237.679","0",,,,
"1742503237.681",,"0","0",,
"1742503237.683",,,,"2.19",
"1742503237.684","0",,,,
"1742503237.686",,"0","0",,
"1742503237.688",,,,"2.19",
"1742503237.689","0",,,,
"1742503237.691",,"0",,,
"1742503237.692",,,"0",,
"1742503237.693",,,,"2.19",
"1742503237.694","0",,,,
"1742503237.696",,"0",,,
"1742503237.697",,,"0",,
"1742503237.698",,,,"2.2",
"1742503237.7","0",,,,
"1742503237.701",,"0",,,
"1742503237.702",,,"0",,
"1742503237.703",,,,"2.2",
"1742503237.705","0",,,,
"1742503237.707",,"0","0",,
"1742503237.709",,,,"2.2",
"1742503237.71","0",,,,
"1742503237.712",,"0",,,
"1742503237.713",,,"0",,
"1742503237.714",,,,"2.2",
"1742503237.715","0",,,,
"1742503237.717",,"0",,,
"1742503237.718",,,"0",,
"1742503237.719",,,,"2.2",
"1742503237.72","0",,,,
"1742503237.722",,"0",,,
"1742503237.723",,,"0",,
"1742503237.724",,,,"2.21",
"1742503237.726","0",,,,
"1742503237.727",,"0",,,
"1742503237.728",,,"0",,
"1742503237.729",,,,"2.21",
"1742503237.731","0",,,,
"1742503237.732",,"0",,,
"1742503237.733",,,"0",,
"1742503237.735",,,,"2.22",
"1742503237.736","0",,,,
"1742503237.738",,"0","0",,
"1742503237.74",,,,"2.21",
"1742503237.741","0",,,,
"1742503237.743",,"0",,,
"1742503237.744",,,"0",,
"1742503237.745",,,,"2.22",
"1742503237.746","0",,,,
"1742503237.748",,"0",,,
"1742503237.749",,,"0",,
"1742503237.75",,,,"2.22",
"1742503237.752","0",,,,
"1742503237.753",,"0",,,
"1742503237.754",,,"0",,
"1742503237.755",,,,"2.22",
"1742503237.757","0",,,,
"1742503237.758",,"0",,,
"1742503237.759",,,"0",,
"1742503237.761",,,,"2.23",
"1742503237.762","0",,,,
"1742503237.764",,"0",,,
"1742503237.765",,,"0",,
"1742503237.766",,,,"2.23",
"1742503237.767","0",,,,
"1742503237.769",,"0",,,
"1742503237.77",,,"0",,
"1742503237.771",,,,"2.23",
"1742503237.772","0",,,,
"1742503237.774",,"0",,,
"1742503237.775",,,"0",,
"1742503237.776",,,,"2.22",
"1742503237.778","0",,,,
"1742503237.779",,"0",,,
"1742503237.78",,,"0",,
"1742503237.781",,,,"2.23",
"1742503237.783","0",,,,
"1742503237.784",,"0",,,
"1742503237.785",,,"0",,
"1742503237.786",,,,"2.22",
"1742503237.788","0",,,,
"1742503237.79",,"0","0",,
"1742503237.792",,,,"2.22",
"1742503237.793","0",,,,
"1742503237.795",,"0",,,
"1742503237.796",,,"0",,
"1742503237.797",,,,"2.23",
"1742503237.798","0",,,,
"1742503237.8",,"0",,,
"1742503237.801",,,"0",,
"1742503237.802",,,,"2.23",
"1742503237.803","0",,,,
"1742503237.805",,"0",,,
"1742503237.806",,,"0",,
"1742503237.807",,,,"2.22",
"1742503237.809","0",,,,
"1742503237.81",,"0",,,
"1742503237.811",,,"0",,
"1742503237.813",,,,"2.22",
"1742503237.814","0",,,,
"1742503237.816",,"0","0",,
"1742503237.818",,,,"2.23",
"1742503237.819","0",,,,
"1742503237.821",,"0",,,
"1742503237.822",,,"0",,
"1742503237.823",,,,"2.22",
"1742503237.824","0",,,,
"1742503237.826",,"0",,,
"1742503237.827",,,"0",,
"1742503237.828",,,,"2.23",
"1742503237.83","0",,,,
"1742503237.831",,"0",,,
"1742503237.832",,,"0",,
"1742503237.833",,,,"2.22",
"1742503237.835","0",,,,
"1742503237.836",,"0",,,
"1742503237.837",,,"0",,
"1742503237.838",,,,"2.22",
"1742503237.84","0",,,,
"1742503237.842",,"0","0",,
"1742503237.844",,,,"2.23",
"1742503237.845","0",,,,
"1742503237.847",,"0",,,
"1742503237.848",,,"0",,
"1742503237.849",,,,"2.23",
"1742503237.85","0",,,,
"1742503237.852",,"0",,,
"1742503237.853",,,"0",,
"1742503237.854",,,,"2.22",
"1742503237.856","0",,,,
"1742503237.857",,"0",,,
"1742503237.858",,,"0",,
"1742503237.859",,,,"2.22",
"1742503237.861","0",,,,
"1742503237.862",,"0",,,
"1742503237.863",,,"0",,
"1742503237.864",,,,"2.22",
"1742503237.866","0",,,,
"1742503237.868",,"0","0",,
"1742503237.87",,,,"2.22",
"1742503237.871","0",,,,
"1742503237.873",,"0","0",,
"1742503237.875",,,,"2.22",
"1742503237.876","0",,,,
"1742503237.878",,"0",,,
"1742503237.879",,,"0",,
"1742503237.88",,,,"2.22",
"1742503237.881","0",,,,
"1742503237.883",,"0",,,
"1742503237.884",,,"0",,
"1742503237.885",,,,"2.23",
"1742503237.887","0",,,,
"1742503237.888",,"0",,,
"1742503237.889",,,"0",,
"1742503237.89",,,,"2.22",
"1742503237.892","0",,,,
